subject,predicate,object,truth,adamic_adar,katz,jaccard,simrank,kl_rel,degree_product,pra,ks,kl,pathent,predpath,ensemble_score
http://dbpedia.org/resource/Herbert_A._Simon,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/ACM_Fellow,1,0.333808,0.02,0.004695,0.000269,0.178727,9600.0,1.0,0.116792,0.111033,2179.14784,1.0,0.9621527815858628
http://dbpedia.org/resource/David_Julius,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine,1,0.634183,0.019625,0.010417,0.000557,0.132232,2013.0,1.0,0.083702,0.107521,1815.479171,1.0,0.9621527815858628
http://dbpedia.org/resource/Guy_Rocher,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Order_of_Canada,1,0.0,0.0475,0.0,0.000155,0.153153,3190.0,1.0,0.052399,0.076996,4297.30571,0.0,0.19241740465023935
http://dbpedia.org/resource/Leon_Kass,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Jefferson_Lecture,1,0.0,0.000125,0.0,0.000202,0.036413,24.0,1.0,0.019197,0.055522,-13.023498,1.0,0.9355871849253161
http://dbpedia.org/resource/Norman_Allinger,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Sloan_Research_Fellowship,1,0.0,0.0,0.0,0.000118,0.074295,1120.0,1.0,0.042232,0.060282,-14.269963,0.0,0.19267529146320347
http://dbpedia.org/resource/James_F._Scott,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Josef_Stefan,1,0.0,0.0,0.0,3.1e-05,0.056041,231.0,1.0,0.025249,0.063263,-16.547473,0.0,0.19316019679004193
http://dbpedia.org/resource/Harvey_J._Alter,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine,1,0.0,0.007625,0.0,7e-05,0.176867,1281.0,1.0,0.079955,0.092052,1132.79212,1.0,0.9621527815858628
http://dbpedia.org/resource/Lance_Liotta,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/American_Association_for_Clinical_Chemistry,1,0.0,0.0,0.0,1.5e-05,0.030457,5.0,1.0,0.016143,0.055683,-22.077287,0.0,0.20718526681902266
http://dbpedia.org/resource/David_MacDougall,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Royal_Anthropological_Institute_of_Great_Britain_and_Ireland,1,1.235246,0.01075,0.090909,0.003983,0.264393,144.0,1.0,0.199134,0.205288,387.849047,1.0,0.9628700180612644
http://dbpedia.org/resource/Lewis_Wolpert,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Viktor_Hamburger,1,0.0,0.0,0.0,2.9e-05,0.062847,121.0,1.0,0.030875,0.067885,-17.480355,0.0,0.19316019679004193
http://dbpedia.org/resource/Douglas_Hofstadter,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/National_Book_Award,1,0.0,0.002,0.0,0.000119,0.135375,1736.0,1.0,0.082776,0.087625,256.224476,1.0,0.9621527815858628
http://dbpedia.org/resource/William_King_Gregory,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/National_Academy_of_Sciences,1,0.0,0.0,0.0,0.000167,0.060605,1535.0,1.0,0.028302,0.063224,-13.815232,0.0,0.19316019679004193
http://dbpedia.org/resource/University_of_London,http://dbpedia.org/ontology/chancellor,"http://dbpedia.org/resource/Anne,_Princess_Royal",1,2.564337,0.0555,0.007564,0.000265,0.324734,64100.0,0.0,0.166083,0.143032,3263.532429,1.0,0.9579556168317245
http://dbpedia.org/resource/University_of_Greenwich,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Paul_Boateng,1,0.099655,0.00425,0.014286,0.000191,0.055995,1104.0,0.0,0.026737,0.07098,138.365688,1.0,0.9490596900687353
http://dbpedia.org/resource/Ulster_University_at_Coleraine,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/James_Nesbitt,1,0.124771,0.003625,0.018519,0.000508,0.048435,376.0,0.0,0.022349,0.079423,146.527113,0.0,0.1742978738368984
http://dbpedia.org/resource/University_of_Canterbury,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Amy_Adams_(politician),1,0.0,0.046375,0.0,0.000155,0.690492,5301.0,0.0,0.237183,0.253521,4723.180888,0.0,0.17002999747668193
http://dbpedia.org/resource/University_of_Nottingham_Ningbo_China,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Yang_Fujia,1,0.0,0.0005,0.0,0.000384,0.05529,40.0,0.0,0.032285,0.086954,37.130729,0.0,0.17314171363574896
http://dbpedia.org/resource/Tamil_Nadu_Fisheries_University,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/List_of_governors_of_Tamil_Nadu,1,0.0,0.006,0.0,0.001974,0.059163,120.0,0.0,0.029383,0.080574,750.24729,1.0,0.9500558899217826
http://dbpedia.org/resource/University_of_Allahabad,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Ashish_Chauhan,1,0.0,0.000625,0.0,0.000333,0.059586,960.0,0.0,0.039119,0.082981,54.380431,0.0,0.1742978738368984
http://dbpedia.org/resource/University_School_of_Law_and_Legal_Studies,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/List_of_lieutenant_governors_of_Delhi,1,0.0,0.001625,0.0,0.00158,0.09402,28.0,0.0,0.044817,0.120524,222.328157,1.0,0.9551119617841752
http://dbpedia.org/resource/University_of_Glasgow,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Katherine_Grainger,1,0.318048,0.087375,0.003916,0.000217,0.129303,10570.0,0.0,0.054443,0.144198,3815.910239,1.0,0.9551029195388049
http://dbpedia.org/resource/University_of_Hertfordshire,http://dbpedia.org/ontology/chancellor,"http://dbpedia.org/resource/Robert_Gascoyne-Cecil,_7th_Marquess_of_Salisbury",1,0.0,0.0,0.0,8.8e-05,0.049565,1140.0,0.0,0.036171,0.070745,-14.244432,0.0,0.1742978738368984
http://dbpedia.org/resource/Tasmanian_Institute_of_Agriculture,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Michael_Field_(politician),1,0.334899,0.00825,0.083333,0.003537,0.089991,144.0,0.0,0.039791,0.109958,441.214021,0.0,0.1742978738368984
http://dbpedia.org/resource/University_of_Hull,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Virginia_Bottomley,1,0.0,0.0,0.0,7e-05,0.060886,2635.0,0.0,0.05079,0.085104,-13.035708,0.0,0.1736672409560717
http://dbpedia.org/resource/University_of_Dar_es_Salaam,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Jakaya_Kikwete,1,0.883328,0.073875,0.007092,0.000524,0.690492,19323.0,0.0,0.257648,0.1746,4231.72194,0.0,0.17002999747668193
http://dbpedia.org/resource/University_of_Eswatini,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Mswati_III,1,0.0,0.000125,0.0,0.000202,0.070083,210.0,0.0,0.0501,0.092315,5.778337,0.0,0.1736672409560717
http://dbpedia.org/resource/William_Nordhaus,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Environmental_economics,1,0.721348,0.003125,0.02439,0.0016,0.210652,272.0,0.0,0.091967,0.169129,129.799476,1.0,0.9534243552251791
http://dbpedia.org/resource/Rasmus_Nielsen_(biologist),http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Statistical_genetics,1,0.0,0.000125,0.0,8.9e-05,0.080044,168.0,0.0,0.028879,0.070339,0.791961,0.0,0.15143782868050545
http://dbpedia.org/resource/Shinobu_Kitayama,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Social_psychology,1,0.558111,0.005375,0.005291,0.001137,0.168789,1281.0,1.0,0.132195,0.124981,491.726549,0.0,0.1689356617020535
http://dbpedia.org/resource/Pierre_Roubertoux,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Behavioural_genetics,1,0.0,0.00225,0.0,0.000159,0.092339,474.0,1.0,0.040683,0.098455,461.56312,0.0,0.17325904373052828
http://dbpedia.org/resource/W._G._Unruh,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Theoretical_physics,1,0.621335,0.00775,0.002519,0.000375,0.170817,5005.0,0.0,0.100993,0.116786,1290.532905,1.0,0.9534243552251791
http://dbpedia.org/resource/Vladimir_Lobashev,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Particle_physics,1,0.0,0.007875,0.0,9e-05,0.142839,2730.0,1.0,0.088354,0.094906,1529.449963,1.0,0.9580638721954597
http://dbpedia.org/resource/Wilmatte_Porter_Cockerell,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Entomology,1,0.0,0.000125,0.0,0.000412,0.06253,1924.0,0.0,0.030126,0.058104,1.190628,0.0,0.15143782868050545
http://dbpedia.org/resource/Maxwell_McCombs,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Political_communication,1,0.0,0.000125,0.0,7.4e-05,0.135182,63.0,0.0,0.046546,0.110489,6.380906,0.0,0.15047514277571
http://dbpedia.org/resource/Michael_Wertheimer_(psychologist),http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Psychology,1,0.0,0.006125,0.0,5.5e-05,0.111111,5585.0,1.0,0.059027,0.085062,895.578617,0.0,0.17202379699670853
http://dbpedia.org/resource/Nancy_Pedersen,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Genetic_epidemiology,1,0.0,0.00025,0.0,7.7e-05,0.14058,98.0,0.0,0.078227,0.126331,35.51999,1.0,0.953215091832322
http://dbpedia.org/resource/Ronald_Akers,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Criminology,1,0.434294,0.00725,0.004808,0.000523,0.128563,1800.0,1.0,0.096244,0.116267,842.583737,1.0,0.9580638721954597
http://dbpedia.org/resource/Ronald_V._Clarke,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Criminology,1,0.0,0.00075,0.0,7.6e-05,0.102169,1200.0,1.0,0.049142,0.095347,137.247423,0.0,0.17292743580125197
http://dbpedia.org/resource/Robert_H._Grubbs,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Organic_chemistry,1,0.96054,0.014375,0.007407,0.000516,0.131967,5040.0,0.0,0.120905,0.120175,2482.75743,1.0,0.9534243552251791
http://dbpedia.org/resource/Norman_Rostoker,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Plasma_(physics),1,1.090617,0.01175,0.015385,0.00232,0.23191,756.0,1.0,0.145611,0.138455,2515.781686,0.0,0.1689356617020535
http://dbpedia.org/resource/Nelson_Cowan,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Psychology,1,0.0,0.0125,0.0,0.000187,0.151151,13404.0,1.0,0.109613,0.090392,2251.31598,0.0,0.1689356617020535
http://dbpedia.org/resource/Davy_Crockett:_King_of_the_Wild_Frontier_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Fess_Parker,1,0.0,0.001875,0.0,3.2e-05,0.13513,156.0,1.0,0.0891,0.100118,315.157248,1.0,0.9621527815858628
http://dbpedia.org/resource/Dark_Passage_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Agnes_Moorehead,1,0.0,0.000875,0.0,4.3e-05,0.137145,450.0,1.0,0.084712,0.090104,125.168925,1.0,0.9621527815858628
http://dbpedia.org/resource/Deadly_Advice,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Imelda_Staunton,1,0.0,0.0005,0.0,6.6e-05,0.14522,385.0,1.0,0.105556,0.099559,79.071075,1.0,0.9621527815858628
http://dbpedia.org/resource/Anandam,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Tanikella_Bharani,1,0.0,0.00175,0.0,0.000258,0.145516,528.0,1.0,0.092888,0.093081,322.896538,1.0,0.9621527815858628
http://dbpedia.org/resource/Deep_Blue_Sea_(1999_film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Saffron_Burrows,1,0.0,0.00025,0.0,1.9e-05,0.132134,288.0,1.0,0.073685,0.104625,31.561177,1.0,0.959995703168602
http://dbpedia.org/resource/Amy_(2015_film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Amy_Winehouse,1,0.0,0.018125,0.0,0.00023,0.873369,188.0,0.0,0.202169,0.206179,24601.165292,0.0,0.17091206434441253
http://dbpedia.org/resource/Veeram_(2014_film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Tamannaah,1,0.0,0.0035,0.0,0.000274,0.131688,385.0,1.0,0.103917,0.096577,614.855196,1.0,0.9621527815858628
http://dbpedia.org/resource/Along_Came_Daffy,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Mel_Blanc,1,0.223347,0.147125,0.001353,0.000195,0.125968,3675.0,1.0,0.05835,0.082801,4119.896131,1.0,0.959995703168602
http://dbpedia.org/resource/Darna_Zaroori_Hai,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Riteish_Deshmukh,1,0.089428,0.0175,0.012346,0.000505,0.148586,1392.0,1.0,0.119894,0.099099,6269.231033,1.0,0.9621527815858628
http://dbpedia.org/resource/David_(2013_Tamil_film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Jiiva,1,0.0,0.005875,0.0,0.000396,0.089556,518.0,1.0,0.072052,0.080555,773.406024,1.0,0.959995703168602
http://dbpedia.org/resource/Almost_Famous,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Kate_Hudson,1,0.0,0.0005,0.0,2e-05,0.11547,697.0,1.0,0.077337,0.095262,35.540036,1.0,0.9601397489728993
http://dbpedia.org/resource/Against_All_Odds_(1924_film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Buck_Jones,1,0.0,0.019,0.0,2.1e-05,0.090424,432.0,1.0,0.050801,0.070496,59187.024344,1.0,0.9599398995971735
http://dbpedia.org/resource/Darling_(2015_Indian_film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Nikki_Galrani,1,0.0,0.00225,0.0,0.000434,0.123659,261.0,1.0,0.066293,0.087305,400.282365,1.0,0.959995703168602
http://dbpedia.org/resource/Dallas_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Barbara_Payton,1,0.0,0.000375,0.0,2.4e-05,0.082747,168.0,1.0,0.055104,0.072594,34.906788,1.0,0.959995703168602
http://dbpedia.org/resource/Deep_Impact_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Morgan_Freeman,1,0.0,0.0035,0.0,2.6e-05,0.135408,1710.0,1.0,0.101506,0.083948,1280.483703,1.0,0.9621527815858628
http://dbpedia.org/resource/Frederick_G._Donnan,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/British_Ceylon,0,0.137428,0.071875,0.003058,0.000213,0.893524,4396.0,0.0,0.164763,0.148161,5559.754735,0.0,0.17091206434441253
http://dbpedia.org/resource/George_de_Hevesy,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Budapest,0,0.568305,1.129125,0.000965,0.000221,0.893524,78451.0,0.0,0.139091,0.10723,3441.247049,1.0,0.957305729494254
http://dbpedia.org/resource/George_Dantzig,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Washington,_D.C.",0,0.0,0.037,0.0,0.000241,0.095572,341544.0,1.0,0.054834,0.064617,2745.093875,0.0,0.19192495005622226
http://dbpedia.org/resource/Samuel_Francis_Boys,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Pudsey,0,0.0,0.007375,0.0,0.000143,0.893524,385.0,0.0,0.214937,0.219522,1914.817664,0.0,0.17091206434441253
http://dbpedia.org/resource/Vladimir_Chelomey,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Lublin_Governorate,0,0.0,0.0045,0.0,0.000499,0.893524,104.0,0.0,0.336497,0.324734,1005.590826,0.0,0.17368147233325995
http://dbpedia.org/resource/William_Edward_Hanford,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Bristol,_Pennsylvania",0,0.0,0.010625,0.0,0.000236,0.893524,767.0,0.0,0.196878,0.196946,2366.954684,0.0,0.17091206434441253
http://dbpedia.org/resource/Haldan_Keffer_Hartline,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Bloomsburg,_Pennsylvania",0,0.0,0.0095,0.0,0.000132,0.893524,486.0,0.0,0.208365,0.200442,2455.931697,0.0,0.17091206434441253
http://dbpedia.org/resource/Ursula_Bellugi,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Weimar_Republic,0,0.0,0.001125,0.0,7.4e-05,0.072023,14482.0,1.0,0.042205,0.061581,114.401735,0.0,0.19267529146320347
http://dbpedia.org/resource/Alexey_Okladnikov,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Siberia,0,0.220105,0.0225,0.009524,0.00075,0.512732,1128.0,0.0,0.126875,0.180398,3169.518757,1.0,0.9572383803563229
http://dbpedia.org/resource/William_J._Breed,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Arizona,0,0.157808,0.0115,0.000327,0.000185,0.125821,42672.0,1.0,0.063168,0.080493,1367.321685,1.0,0.959995703168602
http://dbpedia.org/resource/Bert_Sutherland,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Hastings,_Nebraska",0,0.0,0.012625,0.0,0.000153,0.893524,621.0,0.0,0.202908,0.191055,3440.758958,0.0,0.17091206434441253
http://dbpedia.org/resource/Albert_Schweitzer,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Bordeaux,0,0.0,0.000625,0.0,0.000376,0.075227,14124.0,1.0,0.048741,0.067746,65.668019,0.0,0.19282858886076565
http://dbpedia.org/resource/Frederick_DuCane_Godman,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Belize,0,0.0,0.0,0.0,7e-06,0.056271,14784.0,1.0,0.025531,0.049804,-10.547933,0.0,0.1721075393780564
http://dbpedia.org/resource/Hans_Kuypers,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Rotterdam,0,0.138924,0.21,0.000743,8.2e-05,0.893524,13370.0,0.0,0.14621,0.121978,3949.795162,0.0,0.17026217700694207
http://dbpedia.org/resource/Walter_Wilczynski,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Georgia_(U.S._state),0,0.0,0.002875,0.0,0.000122,0.077943,24955.0,1.0,0.036454,0.062441,486.933117,0.0,0.19316019679004193
http://dbpedia.org/resource/University_of_Victoria,http://dbpedia.org/ontology/affiliation,http://dbpedia.org/resource/British_Columbia,0,9.534066,1.98,0.002833,0.001229,0.607325,980352.0,0.0,0.135787,0.100567,7907.493872,0.0,0.17026217700694207
http://dbpedia.org/resource/University_of_Nottingham_Malaysia_Campus,http://dbpedia.org/ontology/affiliation,http://dbpedia.org/resource/Selangor,0,0.646471,0.201125,0.004032,0.0005,0.607325,9542.0,0.0,0.128731,0.131605,4463.587715,0.0,0.17026217700694207
http://dbpedia.org/resource/University_of_Technology_Sarawak,http://dbpedia.org/ontology/affiliation,http://dbpedia.org/resource/Yayasan_Sarawak,0,0.15454,0.003125,0.142857,0.015285,0.077576,15.0,0.0,0.029983,0.116694,124.13503,0.0,0.1717982090187033
http://dbpedia.org/resource/University_of_Technology_Malaysia,http://dbpedia.org/ontology/affiliation,http://dbpedia.org/resource/University_of_Sydney,0,0.325161,0.00775,0.00175,2.9e-05,0.174066,38850.0,0.0,0.05221,0.078388,298.210878,1.0,0.9551029195388049
http://dbpedia.org/resource/Vinoba_Bhave_University,http://dbpedia.org/ontology/affiliation,http://dbpedia.org/resource/Ranchi_University,0,0.463644,0.020875,0.075472,0.004557,0.081755,572.0,1.0,0.042749,0.091469,1685.90417,0.0,0.19249653583679688
http://dbpedia.org/resource/University_of_Dundee,http://dbpedia.org/ontology/affiliation,http://dbpedia.org/resource/Alliance_Trust,0,0.0,0.00225,0.0,6.8e-05,0.072451,705.0,0.0,0.036769,0.093663,322.138965,0.0,0.1742978738368984
http://dbpedia.org/resource/Population_Research_Laboratory,http://dbpedia.org/ontology/affiliation,http://dbpedia.org/resource/Edmonton,0,0.226298,0.417125,0.000867,0.000431,0.649451,27576.0,0.0,0.11927,0.114419,4079.118811,0.0,0.17026217700694207
http://dbpedia.org/resource/University_of_Portsmouth,http://dbpedia.org/ontology/affiliation,http://dbpedia.org/resource/Portsmouth_F.C.,0,0.0,0.0105,0.0,2.8e-05,0.070821,113176.0,0.0,0.02958,0.060406,1300.256613,0.0,0.1742978738368984
http://dbpedia.org/resource/University_of_Strathclyde,http://dbpedia.org/ontology/affiliation,http://dbpedia.org/resource/University_of_Strathclyde_Students'_Association,0,0.0,0.0,0.0,7e-06,0.031375,214.0,0.0,0.013372,0.058077,-16.657748,0.0,0.15020922718605215
http://dbpedia.org/resource/University_of_East_Anglia,http://dbpedia.org/ontology/affiliation,http://dbpedia.org/resource/Norfolk,0,3.719483,0.48225,0.004564,0.000807,0.607325,643338.0,0.0,0.168936,0.117301,3433.444851,0.0,0.17091206434441253
http://dbpedia.org/resource/Jagadguru_Ramanandacharya_Rajasthan_Sanskrit_University,http://dbpedia.org/ontology/affiliation,http://dbpedia.org/resource/Rajasthan,0,0.394021,0.542875,0.001493,0.001058,0.607325,14042.0,0.0,0.116157,0.116226,5107.386741,0.0,0.17026217700694207
http://dbpedia.org/resource/University_of_Hertfordshire,http://dbpedia.org/ontology/affiliation,http://dbpedia.org/resource/The_Watford_UTC,0,0.096664,0.00425,0.015873,0.000994,0.062902,240.0,0.0,0.034546,0.090934,214.007399,0.0,0.1742978738368984
http://dbpedia.org/resource/University_of_Science_and_Technology_Chittagong,http://dbpedia.org/ontology/affiliation,http://dbpedia.org/resource/University_of_Chittagong,0,0.0,0.00075,0.0,0.000468,0.073563,136.0,0.0,0.032807,0.086085,108.527346,0.0,0.1742978738368984
http://dbpedia.org/resource/University_of_Limerick,http://dbpedia.org/ontology/affiliation,http://dbpedia.org/resource/The_Rosetta_Foundation,0,0.0,0.000875,0.0,0.000364,0.056628,124.0,0.0,0.028434,0.080949,105.676522,0.0,0.1742978738368984
http://dbpedia.org/resource/Pondicherry_University,http://dbpedia.org/ontology/affiliation,http://dbpedia.org/resource/Chemistry,0,0.0,0.00325,0.0,9.1e-05,0.071189,36640.0,0.0,0.026331,0.063509,391.740262,0.0,0.1742978738368984
http://dbpedia.org/resource/Along_Came_Daffy,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Virgil_Ross,0,0.0,0.0005,0.0,2.9e-05,0.051531,30.0,0.0,0.023173,0.057825,28.948902,0.0,0.17314171363574896
http://dbpedia.org/resource/Vampire_Circus,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/David_Prowse,0,0.0,0.00075,0.0,2.7e-05,0.078415,240.0,0.0,0.073516,0.075209,72.091933,0.0,0.1731747863620546
http://dbpedia.org/resource/Detouring_America,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Merrie_Melodies,0,0.476631,0.00975,0.068182,0.005623,0.12286,210.0,0.0,0.076799,0.09258,479.649678,0.0,0.17077370974503733
http://dbpedia.org/resource/American_Wedding,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Alyson_Hannigan,0,0.0,0.006,0.0,0.00016,0.921483,231.0,1.0,0.328225,0.247248,1516.705719,0.0,0.1925577336592301
http://dbpedia.org/resource/Dante's_Inferno_(1935_film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Dante_Alighieri,0,0.0,0.000125,0.0,1.1e-05,0.053684,297.0,0.0,0.03012,0.058593,-1.821527,0.0,0.16609961550542193
http://dbpedia.org/resource/Almost_Married_(1932_film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Violet_Heming,0,0.0,0.0035,0.0,1.2e-05,0.921483,132.0,1.0,0.317516,0.2943,844.28843,0.0,0.18672936001002824
http://dbpedia.org/resource/Bosko's_Knight-Mare,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Hugh_Harman,0,0.0,0.051125,0.0,0.000118,0.903906,392.0,0.0,0.240797,0.198991,48418.296707,1.0,0.9579556168317245
http://dbpedia.org/resource/1971_(2007_film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Vivek_Mishra,0,0.0,0.002125,0.0,0.000494,0.921483,27.0,1.0,0.481277,0.476505,738.275196,0.0,0.192227525851155
http://dbpedia.org/resource/Adventure_in_the_Hopfields,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Dandy_Nichols,0,0.0,0.0,0.0,5.6e-05,0.075134,60.0,0.0,0.058632,0.072125,-18.492326,0.0,0.1731747863620546
http://dbpedia.org/resource/Dead_Snow,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Stig_Frode_Henriksen,0,0.0,0.00575,0.0,0.000914,0.920218,64.0,0.0,0.398184,0.324734,2636.30367,0.0,0.1732040417777044
http://dbpedia.org/resource/Devil_May_Hare,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Phil_DeLara,0,0.0,0.0005,0.0,0.000112,0.09256,8.0,0.0,0.045325,0.100461,54.317482,0.0,0.17564098455944563
http://dbpedia.org/resource/Against_All_Odds_(1924_film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/William_Scott_(actor),0,0.0,0.002375,0.0,4.4e-05,0.085196,48.0,0.0,0.049861,0.078857,1962.330472,0.0,0.1736672409560717
http://dbpedia.org/resource/All_in_a_Nutshell,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Clarence_Nash,0,0.0,0.0415,0.0,7.4e-05,0.921483,537.0,0.0,0.186777,0.161619,3963.310245,0.0,0.17091206434441253
http://dbpedia.org/resource/Amy_(2015_film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Amy_Winehouse,0,0.0,0.018125,0.0,0.000228,0.901841,188.0,0.0,0.209847,0.206179,24601.165292,0.0,0.17091206434441253
http://dbpedia.org/resource/Dante's_Inferno:_An_Animated_Epic,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Dante_Alighieri,0,0.0,0.0,0.0,1.3e-05,0.05871,363.0,0.0,0.035207,0.054689,-15.8954,0.0,0.16832080584153697
http://dbpedia.org/resource/Dallas_(film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Gold_Medal_Books,0,0.0,0.0,0.0,4.2e-05,0.062745,336.0,1.0,0.036521,0.065675,-16.006908,0.0,0.19316019679004193
http://dbpedia.org/resource/Dancer_in_the_Dark,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Les_films_du_losange,0,0.0,0.017375,0.0,9.7e-05,0.926777,1008.0,0.0,0.285207,0.194434,6457.731387,1.0,0.957025643520329
http://dbpedia.org/resource/American_Wedding,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Wedding_dress,0,0.0,0.0,0.0,0.000189,0.03584,22.0,1.0,0.013958,0.055243,-19.939784,0.0,0.1946020566755584
http://dbpedia.org/resource/All_in_a_Nutshell,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Nut_butter,0,0.0,0.0,0.0,2.2e-05,0.037181,15.0,1.0,0.012326,0.050098,-20.492325,0.0,0.20370353298590027
http://dbpedia.org/resource/Powder_(film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Hollywood_Pictures,0,0.0,0.026625,0.0,4e-05,0.143872,876.0,1.0,0.099783,0.089909,9287.790947,1.0,0.9621527815858628
http://dbpedia.org/resource/Veeram_(2014_film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Indo-Asian_News_Service,0,0.0,0.0,0.0,8.7e-05,0.04264,49.0,1.0,0.025017,0.057068,-18.784507,0.0,0.19316019679004193
